Unnamed: 0	audios	text	without_lm	with_lm
139	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20011481.wav	dlaivan erinda chandnk kllo	dlaivan iyrinda chandnk kllo	dlaivan erinda chandnk kllo
140	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20011482.wav	thanvsm akivit dalorunal 	thanmsam akivittal  orunal	thanvsm baki vittal  orunal
141	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20011483.wav	patudai bundu bternd kidnd	patudaib bundu bdrvnd kidand	patudai bundu dnd kidand
142	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20011484.wav	enna peteu iand bkm 	ennab beernrru  iandb bkuma	enna bernrdu  iandb bakum
143	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19820078.wav	aniyni yaywar nirhum  iand	kniyni yayawar vitkum  iandk	aniyni yaywar nirhum  iandk
144	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19820079.wav	mrukkinrar kadlinike guymmicury 	mrukinrark kadlinitkh guymmai coori	mrukkinrar kadlinike duymai coorib
145	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19820080.wav	uraithdu bothum utkar enru	uraithdu bothum utkar  enru	uraithdu bothum utkar  enru
146	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19820081.wav	kavlile sikiavl dvitdukin ralo 	kavlile sikiavl dvitdidukin ralo	kavlile sikiavl dvitdukin ralo
147	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19820082.wav	udaiypp rahivittal  oernodickkul	udaipp rakivittal or lodickkol	udaiypp rahivittal oernodickkul
148	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19137384.wav	sornril ato suvai kuraivurnrdu	sornril ato suvai kuraiurnrmen	sornril ato suvai kurai arnrm
149	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19137385.wav	odivnd sareandan  avnaid doternd kizhvrum	odi vnd sareandan aunaid dolernd clvrum	odi vnd sareandan avnaid doternd klvrum
150	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19137386.wav	   mngaaie  ramanrul vaiandvnam  vanmttum 	mngaaie ramnrul vaiandavnam  vanmttum	mngaaie ramanrul vaiandvnam  vanmttum
151	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19137387.wav	malirukum bode vedukkenru dukiduwan 	melirukum bothe vedukkinru dukiduvan	malirukum bothu vedukkenru dukiduwan
152	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19137388.wav	vliahd ninryrundaal muilaib bol 	viliahd nenryrundaal muilaib bol	vliahd ninryrundaal muilaib bol
153	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_22119939.wav	fyerfax	beyerban	beram
154	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19165032.wav	anth veettean arupd trndudan	anth veettane arupd runduda	anth veettean arupd rundata
155	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19165033.wav	  neeen deruvil nitchrai  enru  	neeyan derivil nitrhrai    enru	neeen deruvil nitchrai    enru
156	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19165034.wav	kurtba mozhindaidum borlonre eninum	kurtfa mozhindaidum borulon renilum	kurtba mozhindaidum borlonre enum
157	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19165035.wav	nirhaiilnee nimierndnirfai kunrd daippol 	nirhailniniwarand nitbai  kunrthaippol	nirh ini iwar nd nettai  kunrd daippol
158	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19165036.wav	 edirvikekum naleannal   enrupl ninaithane  	egurvaikumnal eannal enru blninaithane	enruraikum nal eannal enru bl ninaithane
159	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20068398.wav	 veettin ulle nuzhaiandar 	veettinullai  nulaiandar	veettin illai  nuzhaiandar
160	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20068399.wav	dingau broinda  srusalgl merhond	dingau broinda srusalgl merhonda	dingau broinda srusalgl merhond
161	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20068400.wav	walaich suzhrnrum visaiinile  iand	walaisulttum visaiinle  iand	balai sittu visaiinile  iand
162	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20068401.wav	maiuidiam arupdvum  avvi ratth	maiyidiam arupdvum  avvu ratth	maiuidiam arupdvum  avvi ratth
163	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20068402.wav	besindum  kadndraunda bennnrsi elvizheaai	besidnunum kadndrunda bennrusi velviliai	besindum kadndraunda bennnrsi elvizheaai
164	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20065212.wav	dnioru velliklam  sindaum	dnioru velliklam  sindaum	dnioru velliklam  sindaum
165	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20065213.wav	godioerseel arve	godiot sel are  e	godioerseel arve
166	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20065214.wav	munnal sappov denn mozhindauvidu 	munnal syb bova denn mulindauvidu	munnal st bovar denn mozhindauvidu
167	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20065215.wav	anjamal dnivzhie bok vendam	anjamal dnivzhie bok vendam	anjamal dnivzhie bok vendam
168	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20065216.wav	seelthai iduvenru derivikum nulam 	seelthai iduvenru derivikkum nulam	seelthai iduvenru derivikum nulam
169	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20056602.wav	dmizhrgl enr sedi	dmizhrgl enr sedi	dmizhrgl enr sedi
170	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20056604.wav	multhai uanervenkal mozhiundu bnnnum 	multhai unrvengal  mozhiundu bnnnum	multhai un venral  mozhiundu bnnnum
171	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20056605.wav	dmizhn bechu engal uuier muchu	dmizhn bechu  engal uuiermuchu	dmizhn bechu  engal uuier muchu
172	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20056607.wav	odi  vaicolaid dedib bottu	odi vaikolaid dedib bottuk	odi vaicolaid dedib bottub
173	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20056608.wav	annaienum dathuvthai ambuwickkuk kattvand	annnaienum dathuvthai ambuwikuk kattuvand	annaienum dathuvthai ambuwickkuk kattvand
174	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21300534.wav	   kalrndum novatrhuk karamillai  nenjm 	kalrunum novrthku karmilley nenjum	kalrndum othdu karamillai nenjum
175	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21300536.wav	anbinai maikum  arngaulike kum  buvi	anbinai maikum arngaudikekum  buvi	anbinai maikum arangau vrikekum  buvi
176	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21300538.wav	athanbrku ndandvrnrai arywick kinrane 	atnbrku ndandvrnri aryvick kinrane	ato brku ndandvrnrai arywick kinrane
177	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21300540.wav	samail arikekud tame senrar 	samail arikeku tame senrar	samail arikekud tame senrar
178	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21300542.wav	akiahl ellarum angae dnithnidan 	akel elloru vngaaednidnidan	kel ellarum mngaai di bniran
179	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19195633.wav	ilmaiil kl 	ilmaiil kl	ilmaiil kl
180	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19195634.wav	madukdt balthin kdaisininru	madu kdrbalthin kdaisinenru	madu kl balthin kdaisininru
181	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19195635.wav	bothlilike klmanar azhaimkl 	bothl ilieclmanar  azhai mkl	bothl ilai klmanar  azhai mkl
182	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19195636.wav	adi enduuire   azhai	adien duuire  azhai	adien dunike  azhai
183	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19195637.wav	sadi rndozhea verillai yenre	sadi rndozhia veruyillai enre	sadi rndozhea veru yillai enre
184	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21300816.wav	avl eppozhudum ennai ditdickconde irukchral 	avl eppezhudum ennaid dittikond irukchral	avl eppozhudum ennai ditdickconde irukchral
185	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21300817.wav	colla nlthdu nonemai  brer dimaisolla nlthdu salbu 	colla nlthdu nonmai  brtdimai solla nlthdu salbu	colla nlthdu nonemai  brn dimaisolla nlthdu salbu
186	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21300818.wav	   kadleike colikeklathuk knuppk gandng 	kadlnike colikeklathukuk ganuppk kandm	kadleike colikeklathuk knuppk gand
187	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21300819.wav	ulkwar wazhnvuku uruduniahvdu muppal 	ulkwar wazhnvuku oruduniahvdu muppal	ulkwar wazhnvuku uruduniahvdu muppal
188	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21300820.wav	idu dvir veru adavdu soll irukchrta 	idu dvir veru atavdu soll irukchrta	idu dvir veru adavdu soll irukchrta
189	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19232614.wav	vrumai yelamserkum 	vrumaielam serkum	vrumai yelamserkum
190	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19232616.wav	buthksalai vendum nattil yandum 	buthkslai eandom  nattil yandum	buthksalai menbom  nattil yandum
191	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19232617.wav	medini duyerppd virumbudl idma 	medini duyrpp virumbudl edma	medini duyerppd virumbudl idma
192	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19232620.wav	sevikgunavillad bozhdu sridu vyrnrukum eyppdum	sevikunvillad bolthu sridu vyrnrukum eyppdum	sevikgunavillad bothu sridu vyrnrukum eyppdum
193	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19232621.wav	bonga landi yakapn bombdi	bungal landi yak bombdi	ungal landi yara bombdi
194	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19139122.wav	nguyppai muzhku  ndathu lokthai 	nkppai mlku ndougthulokthai	n kuppai ulku ndathu lokthai
195	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19139123.wav	velli nattu veanthan vrvai	velli nattu veanthan virvai	velli nattu veanthan vrvai
196	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19139124.wav	en madea unvub betteaike kanvillai 	en madionvub btteaike kanvillai	en badi unvub betteaike kanvillai
197	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19139125.wav	diyathuvittai  odivnd	diathuvittai enral  binnodi vnd	diyathuvittai enral  bin odivnd
198	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19139126.wav	kzhudaidan munnernrumo 	kdudaidan munnerrumo	kzhudaidan munnernrumo
199	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19729011.wav	enrusonnal vnji  iliahn didukittan 	enru sonnal vnji iliahn dedukittan	enrusonnal vnji iliahn didukittan
200	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19729012.wav	chrisms wazhthdukl	aduth grism solthdukl	aduth chrisms othdu kl
201	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19729013.wav	sriyaenrane  oppvillai  ivlum nanum	sriyenrane oppvillai  ivlum nanum	sriyaenrane oppvillai  ivlum nanum
202	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19729014.wav	neengal evridmum oppudl gord devaiillai 	neengal evridmum oppudlcoru deviyillai	neengal evridmum oppudl oru devai yillai
203	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19729015.wav	velaiile amaiathuvidu rasang kthil 	velaiile amaithvidu ras kthil	velaiile amaiathuvidu ral kthil
204	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19140100.wav	dmizhnnattil kodikekalam sithdirai mudl adi vrai	dmizhnnattil kodikekalam sithdraimudl adivrai	dmizhnnattil kodikekalam sithdirai mudl adi vrai
205	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19140101.wav	bardi mernrisaiil surian baikinran 	bardi mern risail surian baichran	bardi mernrisaiil surian bazhan
206	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19140102.wav	wansurrai vittuvand busurrum wazhnkinrar 	wansurrai vittuvand busurrum wazhnkinrar	wansurrai vittuvand busurrum wazhnkinrar
207	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19140103.wav	unveedu  undu bkathu veettin	unveedu  undu bkathu veettin	unveedu  undu bkathu veettin
208	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21304410.wav	sadimad bedngal mudvzhk kngal	sadi madbe d angall mod vzhkngal	sadimad bed angal amud vzhkngal
209	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21304412.wav	manner kudickkum vzhkthaich saiduvaiathum	manneru kudickkum vzhkthaich saidu vaiathum	manner kudickkum vzhkthaich saiduvaiathum
210	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21304415.wav	achenru solley  aan	achsenrusolle  an	achenru solley  aan
211	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21304418.wav	vittub burngaudithtal  angaum	vettub brngaudithta langaum	vittub burngaudithtal angaum
212	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21304419.wav	kaviiam saivom nll kadu vlerppom	kaviiam saivo nll kaduvlrpom	kaviiam saivu nll kadu vlerppom
213	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19136944.wav	wazhamal bennnai vaiathud diriya vendam	walamal bennaivaiathud diria vendam	talamal bennnai vaiathud diriya vendam
214	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19136945.wav	   inru neengal ilandai yurkuch 	inru neengal ilandai urkuch	inru neengal ilandai yurkuch
215	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19136946.wav	malaich sudrinil muzhhum  nll	malaich sudrinil mulhum  nll	malaich sudrinil muzhhum  nll
216	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19136947.wav	borundattum  bodumkl ratthch sernrai	borundattum bodumkl ratthch sernrai	borundattum bodumkl ratthch sernrai
217	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19136948.wav	bavm anthb boleescarer	bavmvanth boli s karer	bavm vand bole  karer
218	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21302923.wav	melum urukidve	melum urikidvenllrvi	melum urukidve nll
219	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21302924.wav	mahnaib bernreduthl mttum dayin bniell 	mahnaib bernredut hlmttum dayinbni ell	mahnaib bernreduthl mttum dayin bni nll
220	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21302925.wav	manveliyil olisaital enndkd dkaiam 	manveliyil olisaital ennthkd dkaim	manveliyil olisaital enndkd dkaiam
221	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21302926.wav	kuzhmbuch stti kzhuvb patdaid	kuzhmbu stdick kzhuvppttdaib	kuzhmbil ktdick kzhuvb patdaid
222	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21302927.wav	ienkulamru enrunaid thannidam ottea	ian kulamr enru  itthannidam ottea	an kulam enru  thannidam ottea
223	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_22024485.wav	aru	aru	aru
224	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19329184.wav	 dmizher wazhnvai mykidu  mayai  aganryd 	dmizher wazhnvai mykidu mayai aganrid	dmizher wazhnvai mykidu mayai aganryd
225	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19329185.wav	danmed virumbu 	dan med virumbu	danmed virumbu
226	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19329186.wav	ivvulk mklile ennbe dngandai 	ivvulk mklile enn bethamkndai	ivvulk mklile enn beram andai
227	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19329187.wav	avaiinile asaivillai bechu millai 	avaiinile asaivillai bechumillai	avaiinile asaivillai bechu millai
228	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19329188.wav	balike kaichib bruklam enral 	balik kaichsi bruklam enran	balike kaichib bruklam enran
229	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19538462.wav	buclaib bokb banta diduvar 	buclaib bokab banta diduvar	buclaib bokb banta diduvar
230	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19538463.wav	soand mrukk kizhvan dungainan 	soand mrukk gdvan dungainan	soand mrukk mrvan dungainan
231	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19538464.wav	kulunga nguyd deyuraithane avnidthil 	kulungau nguythai yurutthin avl dthil	kulunga nguythe iruttin avl idthil
232	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19538465.wav	durumbenum enneydthil sothillai  noyal	durumbenum ennyzhathuch sthillai  noya	durumbenum enn eduathuch sothillai  noyal
233	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19538466.wav	colkairn brindavnike kulaitkzhn var	colguyrn brindavnike kulaitikzhnvar	colkairn brindavnike kulaitkzhn var
234	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19568226.wav	nllryvai nalum uyert uyerte	nllraivai nadum buyrthi uyrthie	nllryvai nadum uyert uyerte
235	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19568227.wav	konngai adick cok rithdar	konnry adickuk krithdar	konngai a dukuk brithdar
236	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19568228.wav	edirbaorth didve yillai bolum	edirbarth didvel villai bolum	edirbaorth didve villai bolum
237	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19568229.wav	animaliguy ratme	animalikai ndmen	animaliguy kdien
238	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19568230.wav	mudb bzhkngal ellam muyrcisaide	mudb bzhkungal ellam nerchsi saidane	mudb bzhkngal ellam mizhrchsir saidan
239	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19883047.wav	tabch srithdiram manidre 	tabch sruthdram manidre	tabch srithdiram manidre
240	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19883048.wav	bur ulkin uanmaiai	bor ulkin uanmiai	br ulkin uanmaiai
241	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19883049.wav	tangaadu kiahl ddvib barththan 	tangaadu kiahl ddvi barththan	tangaadu kiahl ddvib barththan
242	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19883050.wav	uthmanai iru 	uthm nai iru	muthm nai iru
243	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19883051.wav	vrai enr solluku vilimbu enru borul	vrai enr solluku velimbu enru borul	vrai enr solluku vilimbu enru borul
244	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19823383.wav	munnonru diviniahl perunoy vnd	munnurud diviniahl perunoy vnd	munnonru diviniahl perunoy vnd
245	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19823384.wav	vennnaid tazheaai viriyad dllich	vennnaid talei viriyik  dllich	vennnaid tali viriyad  dllich
246	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19823385.wav	 nirniraian drnre ulkvam berrivaln diru 	nir niraian drnrai  ulkvan berriwaln   diru	nirniraian krnrai  ulkvam berrivaln   diru
247	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19823386.wav	anryimen kadl amude  nmedllm	anryum en kadl amude  nmedullm	anryim enkadl amude  nmedllm
248	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19823387.wav	coottippoy vandiduven  kurnrmonrum nanbroien 	coottippol vnndiduven  kurnrmonrum nanberien	coottippoy vandiduven  kurnrmonrum nanbroien
249	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20069043.wav	batti mdearn bduathub bronde	batti mdear bduathub bronde	batti mdearn bduathub bronde
250	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20069044.wav	brnadu brersoathu brersoantham edaium	brnadu brrsoathub brrsoantham  edaium	brnadu brersoathu brersoantham  edaium
251	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20069045.wav	kdunddel akrnrk kalai udrinan 	kdundael  akrnrk kalai udrinan	kdunddel  akrnrk kalai udrinan
252	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20069046.wav	   sklmum neeydi maarsi  en 	sklmum neeydi maarsi  en	sklmum neeydi maarsi  en
253	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20069047.wav	enrydu sollb  bettai	endidu sollb bettai	enrydu sollb bettai
254	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21162664.wav	 jankei kandhs mrae  jayajayaram    	janki kand mrne jaijara	jankei gand mrae saidar
