Unnamed: 0	audios	text	without_lm	with_lm
84	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0001.wav	i heard a noise behind i turned and saw kaffar his black eyes shining while in his hand he held a gleaming knife he lifted it above his head as if to strike but i had the strength of ten men and i hurled him from me	i heard a noise behind i turned and saw kafer his black eyes shining while in his hand he held a gleaming knife he lifted it above his head as if to strike but it had the strength of ten men and i hurled him from me	i heard a noise behind i turned and saw kaffar his black eyes shining while in his hand he held a gleaming knife he lifted it above his head as if to strike but i had the strength of ten men and i hurled him from me
85	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0002.wav	onward said a distant voice	onward said a distant voice	onward said a distant voice
86	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0003.wav	no sound broke the stillness of the night	no sound broke the stillness of the night	no sound broke the stillness of the night
87	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0004.wav	the story of its evil influence came back to me and in my bewildered condition i wondered whether there was not some truth in what had been said	the story of its evil influence came back to me and in my bewildered condition i wondered whether there was not some truth in what had been said	the story of its evil influence came back to me and in my bewildered condition i wondered whether there was not some truth in what had been said
88	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0005.wav	what was that	what was that	what was that
89	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0006.wav	what then a human hand large and shapely appeared distinctly on the surface of the pond	what then a human hand large and shapely appear distinctly on the surface of the pond	what then a human hand large and shapely appear distinctly on the surface of the pond
90	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0007.wav	nothing more not even the wrist to which it might be attached	nothing more not even the rist to which it might be attached	nothing more not even the risk to which it might be attached
91	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0008.wav	it did not beckon or indeed move at all it was as still as the hand of death	did not becken or indeed move at all it was as still as the hand of death	did not beckon or indeed move at all it was as still as the hand of death
92	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0009.wav	i awoke to consciousness fighting at first it seemed as if i was fighting with a phantom but gradually my opponent became more real to me it was kaffar	i awoke to consciousness fighting at first it seemed as if i was fighting with the phantom but gradually my opponent became more real to me it was kafer	i awoke to consciousness fighting at first it seemed as if i was fighting with the phantom but gradually my opponent became more real to me it was kaffar
93	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0010.wav	a sound of voices a flash of light	a sound of voices a flash of light	a sound of voices a flash of light
94	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0011.wav	a feeling of freedom and i was awake where	a feeling of freedom and i was awake where	a feeling of freedom and i was awake where
95	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0012.wav	said another voice which i recognized as voltaire's kaffar	said another voice which i recognized as voltier's caffer	said another voice which i recognized as voltaire's kaffar
96	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0013.wav	i had scarcely known what i had been saying or doing up to this time but as he spoke i looked at my hand	i had scarcely known what i had been saying or doing up to this time but as he spoke i looked at my hand	i had scarcely known what i had been saying or doing up to this time but as he spoke i looked at my hand
97	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0014.wav	in the light of the moon i saw a knife red with blood and my hand too was also discoloured	in the light of the moon i saw a knife red with blood and my hand too was also discolored	in the light of the moon i saw a knife red with blood and my hand too was also discoloured
98	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0015.wav	i do not know i am dazed bewildered	i do not know i am dazed bewildered	i do not know i am dazed bewildered
99	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0016.wav	but that is kaffar's knife	but that is cafer's knife	but that is kaffar's knife
100	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0017.wav	i know he had it this very evening	i know he had it this very evening	i know he had it this very evening
101	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0018.wav	i remember saying have we been together	i remembered saying have we been together	i remembered saying have we been together
102	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0019.wav	voltaire picked up something from the ground and looked at it	olcher picked up something from the ground and looked at it	other picked up something from the ground and looked at it
103	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0020.wav	i say you do know what this means and you must tell us	i say you do know what this means and you must tell us	i say you do know what this means and you must tell us
104	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0021.wav	a terrible thought flashed into my mind	a terrible thought flashed into my mind	a terrible thought flashed into my mind
105	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0022.wav	i had again been acting under the influence of this man's power	i had again been acting under the influence of this man's power	i had again been acting under the influence of this man's power
106	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0023.wav	perchance too kaffar's death might serve him in good stead	per chance too cafer's death might serve him in good stead	perchance too kaffar's death might serve him in good stead
107	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0024.wav	my tongue refused to articulate my power of speech left me	my tongue refused to articulate my power of speech left me	my tongue refused to articulate my power of speech left me
108	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/6930-81414-0025.wav	my position was too terrible	my position was too terrible	my position was too terrible
